repository,path,name,url,html_url,git_url,score
TORIOP23/MySound,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/706437154/contents/app/src/main/AndroidManifest.xml?ref=16f3af3850c0ca80b42c6684444cf99df8e2898f,https://github.com/TORIOP23/MySound/blob/16f3af3850c0ca80b42c6684444cf99df8e2898f/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/706437154/git/blobs/90f36e7f63801150d29e63d1fdb7cc67bfe84139,1.0
Voicemod-Sociedad-Limitada/VMGram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/718642924/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=92eb979c444a2470811cced5a90a97e35f1b2796,https://github.com/Voicemod-Sociedad-Limitada/VMGram/blob/92eb979c444a2470811cced5a90a97e35f1b2796/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/718642924/git/blobs/653ffaa2baf37362262c2d7c91866b6237fa0a01,1.0
mina-skunk/EquestrianBeats,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/32237045/contents/app/src/main/AndroidManifest.xml?ref=61b6e28ab65fabd74af0d8bfe24cec51a44d0e95,https://github.com/mina-skunk/EquestrianBeats/blob/61b6e28ab65fabd74af0d8bfe24cec51a44d0e95/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/32237045/git/blobs/6b8648fad61783187aee2e28df4ff2264fa3af76,1.0
arsLan4k1390/Cherrygram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/485397099/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=2ac68f3572db69c6d74949b6888e0cebbc901f59,https://github.com/arsLan4k1390/Cherrygram/blob/2ac68f3572db69c6d74949b6888e0cebbc901f59/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/485397099/git/blobs/8d4a2223ce5562d016a264732e02e59bf0479b65,1.0
rushizgithub/compare,nullgram/TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/664458105/contents/nullgram/TMessagesProj/src/main/AndroidManifest.xml?ref=1af0e22275236864500edc4cf108e43651ba15ab,https://github.com/rushizgithub/compare/blob/1af0e22275236864500edc4cf108e43651ba15ab/nullgram/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/664458105/git/blobs/8b925e45f8ad5c2e0eca2fd93852d3a0b6b5980b,1.0
dic1911/Momogram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/721575907/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=60d5f4bca2403f41ff4ac4b43a64a5a039478474,https://github.com/dic1911/Momogram/blob/60d5f4bca2403f41ff4ac4b43a64a5a039478474/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/721575907/git/blobs/82ac80b50c37a7d4b439493e1867ad31b76c7b7e,1.0
ETS-Android5/Nekogram-mirror,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/499269879/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=90cbb8601d46c17c0e1209b9e7028a5b2c9669bb,https://github.com/ETS-Android5/Nekogram-mirror/blob/90cbb8601d46c17c0e1209b9e7028a5b2c9669bb/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/499269879/git/blobs/7c205255457ee819e40d91d6f376c2e6bc415f3e,1.0
farshadtx/Istgaah,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/80961710/contents/mobile/src/main/AndroidManifest.xml?ref=f589c663e8bbb0197a80ecaf088cce63f2823a42,https://github.com/farshadtx/Istgaah/blob/f589c663e8bbb0197a80ecaf088cce63f2823a42/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/80961710/git/blobs/8d9a95ca1fa4940b529aab6806d493088617d1ab,1.0
JELGT2011/dervish,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/169053793/contents/mobile/src/main/AndroidManifest.xml?ref=0ebf289d52c11c9e078d29b75467ec6819da0d58,https://github.com/JELGT2011/dervish/blob/0ebf289d52c11c9e078d29b75467ec6819da0d58/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/169053793/git/blobs/7e3a6fee414bd994ce407a8a8bbeb8b0226c6430,1.0
telemessenger/telemessenger_android,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/329288392/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=735f277071c0b11d7b7606284b370dca1e1b6393,https://github.com/telemessenger/telemessenger_android/blob/735f277071c0b11d7b7606284b370dca1e1b6393/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/329288392/git/blobs/6ce638f812edadb817ed9f3058bb6092a0302ae2,1.0
openessays/vlc-android-3.2.9,vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/395331207/contents/vlc-android/AndroidManifest.xml?ref=74833d10247bb9a51ac8111118192e380332efdb,https://github.com/openessays/vlc-android-3.2.9/blob/74833d10247bb9a51ac8111118192e380332efdb/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/395331207/git/blobs/76f825bb6b7ae83d98dc3e9c0f30e456cbad1c12,1.0
keaganhilliard/audiobookly,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/558524087/contents/android/app/src/main/AndroidManifest.xml?ref=22993aca5fd68661ce69f2d94e5c8667a1c28b93,https://github.com/keaganhilliard/audiobookly/blob/22993aca5fd68661ce69f2d94e5c8667a1c28b93/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/558524087/git/blobs/8460377cb204ba6b5c1616c787cf1eb2cc51faf9,1.0
mr-luckey/cloudMusic-personal,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/835199236/contents/android/app/src/main/AndroidManifest.xml?ref=3181245e15e21b6af29b316698dfcb54bfaeecd9,https://github.com/mr-luckey/cloudMusic-personal/blob/3181245e15e21b6af29b316698dfcb54bfaeecd9/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/835199236/git/blobs/74e0d2b4146c1ed1489df8fb35201669615d072c,1.0
Lucid-Dao/Kama_Music_Service,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/859718890/contents/app/src/main/AndroidManifest.xml?ref=8a51b644d55a8aba9745acd91c2d2996e2b926e9,https://github.com/Lucid-Dao/Kama_Music_Service/blob/8a51b644d55a8aba9745acd91c2d2996e2b926e9/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/859718890/git/blobs/7e2733fac4e382baf82ea4f98212ee5b4f8272e6,1.0
amartid/p3_test,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/461569643/contents/app/src/main/AndroidManifest.xml?ref=5fcaada3c71d978297e82edb6f6e8204fc39d584,https://github.com/amartid/p3_test/blob/5fcaada3c71d978297e82edb6f6e8204fc39d584/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/461569643/git/blobs/880057f0b8fd2c6b439053f6026d00f0ecb33e54,1.0
Urkov/UnleashedAudioPlayer,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/120611665/contents/mobile/src/main/AndroidManifest.xml?ref=b1f18130174c6841dee5f62e80ad27906ce67338,https://github.com/Urkov/UnleashedAudioPlayer/blob/b1f18130174c6841dee5f62e80ad27906ce67338/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/120611665/git/blobs/8778850c0abb5d349ddec3cd8337015f667eccc8,1.0
khadas/android_packages_apps_Car_tests,TestMediaApp/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/451794422/contents/TestMediaApp/AndroidManifest.xml?ref=ae3c42557453a2cd94ae4b76f8cb95d8f501dda9,https://github.com/khadas/android_packages_apps_Car_tests/blob/ae3c42557453a2cd94ae4b76f8cb95d8f501dda9/TestMediaApp/AndroidManifest.xml,https://api.github.com/repositories/451794422/git/blobs/67f973fe987aec898711d883e544375b70c4e998,1.0
mdsadiqueinam/Messo,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/453406528/contents/app/src/main/AndroidManifest.xml?ref=a17add41a8d9a0943770f0baf419b440475f8a9b,https://github.com/mdsadiqueinam/Messo/blob/a17add41a8d9a0943770f0baf419b440475f8a9b/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/453406528/git/blobs/6258ab5583a1990311bf90f5a0d8de8a4982596b,1.0
jamesdube/music-core,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/177735214/contents/app/src/main/AndroidManifest.xml?ref=40bb37249464e8341910f153897ba49f78be1d47,https://github.com/jamesdube/music-core/blob/40bb37249464e8341910f153897ba49f78be1d47/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/177735214/git/blobs/71ab9d4cc472880d55335a81bf83e832680d433d,1.0
pengying/wear-auto-uamp,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/58762869/contents/mobile/src/main/AndroidManifest.xml?ref=200f0973c2a4244658ccf0cc80de6d5d0b63651a,https://github.com/pengying/wear-auto-uamp/blob/200f0973c2a4244658ccf0cc80de6d5d0b63651a/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/58762869/git/blobs/854bcc732e746b1daee27779182d107f18903382,1.0
kprabhat248/melodify,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/728973929/contents/android/app/src/main/AndroidManifest.xml?ref=bc5b885f06634ea977358f992c1622d921a07cbd,https://github.com/kprabhat248/melodify/blob/bc5b885f06634ea977358f992c1622d921a07cbd/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/728973929/git/blobs/8a893d5beca443a28170deff85616ed995537130,1.0
